equipmentnumber,type,description,geocoordX,geocoordY,state,stateExplanation,stationnumber,datetime
10435398,ELEVATOR,zu Gleis 6/7,12.1195168,47.8497033,ACTIVE,available,5348,2019-07-07T15:13:10Z
10440734,ELEVATOR,zu Gleis 2/3,8.8750505,49.2503012,ACTIVE,available,5870,2019-07-07T15:13:10Z
10277128,ELEVATOR,zu Gleis 101/113,7.86946,50.7897,ACTIVE,available,597,2019-07-07T15:13:10Z
10487472,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.6486085,52.5157341,ACTIVE,available,660,2019-07-07T15:13:10Z
10435393,ELEVATOR,zu Gleis 1/1a Abschnitt C,12.1198034,47.8500816,ACTIVE,available,5348,2019-07-07T15:13:10Z
10123096,ELEVATOR,zu Gleis 5/6,8.6890252,48.4413281,ACTIVE,available,2906,2019-07-07T15:13:10Z
10123094,ELEVATOR,zu Gleis 1,8.6888993,48.4417593,ACTIVE,available,2906,2019-07-07T15:13:10Z
10123095,ELEVATOR,zu Gleis 2/3,8.6889624,48.4415525,ACTIVE,available,2906,2019-07-07T15:13:10Z
10486962,ELEVATOR,zu Gleis 2 (S-Bahn),7.383636,51.4884937,ACTIVE,available,1322,2019-07-07T15:13:10Z
10486960,ELEVATOR,zu Gleis 1 (S-Bahn),7.3835955,51.4882775,ACTIVE,available,1322,2019-07-07T15:13:10Z
10265100,ELEVATOR,zu Gleis 2,8.720427779,49.41493234,ACTIVE,available,2629,2019-07-07T15:13:10Z
10348858,ELEVATOR,zu Gleis 1,10.4211265,51.9114482,ACTIVE,available,2202,2019-07-07T15:13:10Z
10348859,ELEVATOR,zu Gleis 2/3,10.4214081,51.9115022,ACTIVE,available,2202,2019-07-07T15:13:10Z
10485624,ELEVATOR,zu Gleis 2/3,13.1908755,48.6295599,ACTIVE,available,6423,2019-07-07T15:13:10Z
10311574,ELEVATOR,zu Gleis 1/2,10.12292604,53.58638352,ACTIVE,available,6529,2019-07-07T15:13:10Z
10045945,ELEVATOR,zu Gleis 2/3,11.6603162,48.3211608,ACTIVE,available,4389,2019-07-07T15:13:10Z
10275370,ELEVATOR,zu Gleis 2/3,8.074559,49.3732792,ACTIVE,available,3497,2019-07-07T15:13:10Z
10275369,ELEVATOR,zu Gleis 1,7.2306172,50.5771178,INACTIVE,under construction,5214,2019-07-07T15:13:10Z
10298027,ELEVATOR,zu Gleis 7/8,12.1308849,51.0566773,ACTIVE,available,6987,2019-07-07T15:13:10Z
10348860,ELEVATOR,zu Gleis 4/5,10.4215301,51.9116257,ACTIVE,available,2202,2019-07-07T15:13:10Z
10433630,ELEVATOR,zu Gleis 4/5,8.6637379,52.119629,ACTIVE,available,2708,2019-07-07T15:13:10Z
10029008,ESCALATOR,zu Gleis 4 abwärts,8.67535595,49.4036403,ACTIVE,available,2628,2019-07-07T15:13:10Z
10484324,ELEVATOR,zu Gleis 3/4 (S-Bahn),9.9347884,53.5520514,ACTIVE,available,2517,2019-07-07T15:13:10Z
10484325,ELEVATOR,zu Gleis 1/2 (S-Bahn),9.9345378,53.5516366,ACTIVE,available,2517,2019-07-07T15:13:10Z
10311576,ELEVATOR,von EG zu Tunnel,10.1231381,53.5863209,ACTIVE,available,6529,2019-07-07T15:13:10Z
10302637,ELEVATOR,zu Gleis 1,7.672134665,47.62401235,ACTIVE,available,8045,2019-07-07T15:13:10Z
10474998,ELEVATOR,zu Gleis 1/2 (S-Bahn),9.8671503,53.6161408,ACTIVE,available,3443,2019-07-07T15:13:10Z
10265101,ELEVATOR,zu Gleis 1,8.720045,49.4149331,ACTIVE,available,2629,2019-07-07T15:13:10Z
10010381,ELEVATOR,zu Gleis 5/6,8.7866516,53.1034001,ACTIVE,available,867,2019-07-07T15:13:10Z
10314620,ELEVATOR,zu Gleis 1/2 (S-Bahn),9.906098375,53.59630394,ACTIVE,available,1511,2019-07-07T15:13:10Z
10265107,ELEVATOR,zu Gleis 1,8.689048648,49.39844262,ACTIVE,available,8050,2019-07-07T15:13:10Z
10555233,ESCALATOR,zu Gleis 2 (S-Bahn),9.10645945,48.74452885,ACTIVE,available,6076,2019-07-07T15:13:10Z
10556567,ELEVATOR,,8.798698,47.980555,ACTIVE,available,6292,2019-07-07T15:13:10Z
10501451,ELEVATOR,zu Gleis 11/12 Abschnitt A,8.4682094,49.4791894,ACTIVE,available,3925,2019-07-07T15:13:10Z
10335571,ELEVATOR,zu Gleis 2/3,7.5653478,49.4163263,ACTIVE,available,3515,2019-07-07T15:13:10Z
10501453,ESCALATOR,zu Gleis 11 (aufwärts),8.4694,49.47861,ACTIVE,available,3925,2019-07-07T15:13:10Z
10335570,ELEVATOR,zu Gleis 1,7.5655283,49.4161786,ACTIVE,available,3515,2019-07-07T15:13:10Z
10501452,ESCALATOR,von Gleis 12 (abwärts),8.46938,49.4786,INACTIVE,not available,3925,2019-07-07T15:13:10Z
10501448,ELEVATOR,zu Gleis 3,13.1286335,52.394449,ACTIVE,available,2268,2019-07-07T15:13:10Z
10314623,ELEVATOR,zu Gleis 1/2,7.0792993,51.1638032,ACTIVE,available,5778,2019-07-07T15:13:10Z
10472358,ELEVATOR,zu Gleis 2/3,11.0016318,49.5959844,ACTIVE,available,1650,2019-07-07T15:13:10Z
10508083,ELEVATOR,Gleis 1,10.01611,47.82622,INACTIVE,under construction,3689,2019-07-07T15:13:10Z
10508084,ELEVATOR,Gleis 3,10.01589,47.82636,INACTIVE,under construction,3689,2019-07-07T15:13:10Z
10009386,ESCALATOR,zu Gleis 1/2,7.3060418,51.47766305,ACTIVE,available,731,2019-07-07T15:13:10Z
10471041,ELEVATOR,zu Gleis 1/2,7.3296228,51.4354859,ACTIVE,available,6822,2019-07-07T15:13:10Z
10508075,ESCALATOR,zu Gleis 2/3,9.1661877,48.82946125,ACTIVE,available,6090,2019-07-07T15:13:10Z
10535630,ELEVATOR,zu Gleis 1/2,13.1424,52.5376235,ACTIVE,available,564,2019-07-07T15:13:10Z
10123043,ESCALATOR,von EG zu UG,11.59407605,48.1283001,INACTIVE,under construction,4242,2019-07-07T15:13:10Z
10335561,ELEVATOR,zu Gleis 2,8.829108164,49.9733403,ACTIVE,available,4615,2019-07-07T15:13:10Z
10611099,ELEVATOR,Gleis 10/12,10.8840956,48.3664932,ACTIVE,available,220,2019-07-07T15:13:10Z
10335559,ELEVATOR,zu Gleis 3/4,8.8288687,49.9732856,ACTIVE,available,4615,2019-07-07T15:13:10Z
10443869,ELEVATOR,zu Gleis 2/3,7.869193705,51.23178967,ACTIVE,available,4965,2019-07-07T15:13:10Z
10009376,ESCALATOR,zu Gleis 1/2 (S-Bahn),7.3239757,51.4780136,ACTIVE,available,730,2019-07-07T15:13:10Z
10360538,ELEVATOR,von EG zu Tunnel,7.1507029,50.8141959,ACTIVE,available,6273,2019-07-07T15:13:10Z
10508071,ESCALATOR,von EG zu UG,9.17372465,48.77742975,ACTIVE,available,6085,2019-07-07T15:13:10Z
10508072,ESCALATOR,von EG zu UG,9.1714248,48.7755208,ACTIVE,available,6085,2019-07-07T15:13:10Z
10508073,ESCALATOR,von EG zu UG,9.17137655,48.77549665,ACTIVE,available,6085,2019-07-07T15:13:10Z
10508074,ESCALATOR,zu Gleis 12,9.1663724,48.8294953,ACTIVE,available,6090,2019-07-07T15:13:10Z
10508070,ESCALATOR,zu Gleis 1/2 (S-Bahn),9.17396085,48.7770656,ACTIVE,available,6085,2019-07-07T15:13:10Z
10430547,ELEVATOR,von EG zu Tunnel,7.029311854,49.21614491,ACTIVE,available,838,2019-07-07T15:13:10Z
10508069,ESCALATOR,zu Gleis 1/2 (S-Bahn),9.17397575,48.7770586,ACTIVE,available,6085,2019-07-07T15:13:10Z
10430548,ELEVATOR,zu Gleis 1/2,7.028993525,49.21611062,ACTIVE,available,838,2019-07-07T15:13:10Z
10460395,ELEVATOR,zu Gleis 1/2,8.3430197,52.2093404,ACTIVE,available,4044,2019-07-07T15:13:10Z
10546300,ELEVATOR,zu Gleis 1/2,10.9137368,50.0012523,ACTIVE,available,1446,2019-07-07T15:13:10Z
10460396,ELEVATOR,von EG zu Tunnel,8.3429556,52.2091348,ACTIVE,available,4044,2019-07-07T15:13:10Z
10313316,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.2139398,52.4397582,ACTIVE,available,557,2019-07-07T15:13:10Z
10170258,ESCALATOR,zu Gleis 1,8.52798,50.15461,ACTIVE,available,5708,2019-07-07T15:13:10Z
10463427,ELEVATOR,zu Gleis 4/5,8.5039906,50.5655992,ACTIVE,available,6730,2019-07-07T15:13:10Z
10463426,ELEVATOR,zu Gleis 6/7,8.5039906,50.5657382,ACTIVE,available,6730,2019-07-07T15:13:10Z
10035721,ELEVATOR,zu Gleis 9/10 (S-Bahn),6.97696,50.94108,ACTIVE,available,3329,2019-07-07T15:13:10Z
10035727,ELEVATOR,zu Gleis 1/2 (S-Bahn),6.9525984,50.9491201,ACTIVE,available,3331,2019-07-07T15:13:10Z
10556571,ELEVATOR,,9.1128794,48.726288,ACTIVE,available,6087,2019-07-07T15:13:10Z
10508056,ELEVATOR,von Empfangshalle zu Tunnel,9.683646,50.5546445,ACTIVE,available,1973,2019-07-07T15:13:10Z
10314665,ESCALATOR,zu Gleis 7/8,13.3657617,52.4755255,ACTIVE,available,4859,2019-07-07T15:13:10Z
10314663,ESCALATOR,zu Gleis 7/8,13.36573255,52.47557625,ACTIVE,available,4859,2019-07-07T15:13:10Z
10314664,ESCALATOR,zu Gleis 7/8,13.36578575,52.4755204,ACTIVE,available,4859,2019-07-07T15:13:10Z
10314661,ESCALATOR,zu Gleis 3/4,13.36544995,52.47602055,ACTIVE,available,4859,2019-07-07T15:13:10Z
10314662,ESCALATOR,zu Gleis 7/8,13.3655394,52.475248,ACTIVE,available,4859,2019-07-07T15:13:10Z
10463440,ELEVATOR,zu Gleis 2/3,12.1181614,53.939738,ACTIVE,available,5695,2019-07-07T15:13:10Z
10314660,ESCALATOR,zu Gleis 3/4,13.3654741,52.4760154,ACTIVE,available,4859,2019-07-07T15:13:10Z
10010334,ELEVATOR,zu Gleis 2,8.7047047,53.1599001,ACTIVE,available,857,2019-07-07T15:13:10Z
10314658,ESCALATOR,zu Gleis 3/4,13.3652237,52.47573405,ACTIVE,available,4859,2019-07-07T15:13:10Z
10458091,ESCALATOR,von Gleis 13/14 zu Südsteg,10.00642,53.55201,ACTIVE,available,2514,2019-07-07T15:13:10Z
10035730,ESCALATOR,zu Gleis 1/2 (S-Bahn),6.95258895,50.949157,ACTIVE,available,3331,2019-07-07T15:13:10Z
10314659,ESCALATOR,zu Gleis 3/4,13.3654209,52.47607125,ACTIVE,available,4859,2019-07-07T15:13:10Z
10556569,ELEVATOR,,8.799024,47.980394,ACTIVE,available,6292,2019-07-07T15:13:10Z
10556568,ELEVATOR,,8.798488,47.980633,ACTIVE,available,6292,2019-07-07T15:13:10Z
10463439,ELEVATOR,zu Gleis 1,12.1179222,53.9397556,ACTIVE,available,5695,2019-07-07T15:13:10Z
10348886,ELEVATOR,zu Gleis 1/2 (S-Bahn),9.8602729,53.5581098,ACTIVE,available,3229,2019-07-07T15:13:10Z
10495003,ESCALATOR,von EG zu UG,9.17214545,48.77513525,INACTIVE,under construction,6085,2019-07-07T15:13:10Z
10010338,ELEVATOR,zu Gleis 3/4,8.7049549,53.1599128,ACTIVE,available,857,2019-07-07T15:13:10Z
10010339,ELEVATOR,zu Gleis 5,8.705156,53.1599432,ACTIVE,available,857,2019-07-07T15:13:10Z
10495004,ESCALATOR,von EG zu UG,9.17212055,48.7751096,INACTIVE,under construction,6085,2019-07-07T15:13:10Z
10315087,ESCALATOR,zu Gleis 7/8,13.36903235,52.52627405,ACTIVE,available,1071,2019-07-07T15:13:10Z
10315086,ESCALATOR,zu Gleis 7/8,13.3694404,52.52569395,ACTIVE,available,1071,2019-07-07T15:13:10Z
10315085,ESCALATOR,zu Gleis 7/8,13.3695016,52.52570985,ACTIVE,available,1071,2019-07-07T15:13:10Z
10315084,ESCALATOR,zu Gleis 7/8,13.37024995,52.5245385,ACTIVE,available,1071,2019-07-07T15:13:10Z
10321769,ESCALATOR,zu Gleis 1/2,13.37568635,52.5084415,ACTIVE,available,5016,2019-07-07T15:13:10Z
10456358,ESCALATOR,zu Gleis 3/4,13.4732528,52.47856825,ACTIVE,available,4950,2019-07-07T15:13:10Z
10315083,ESCALATOR,zu Gleis 7/8,13.370311,52.5245543,ACTIVE,available,1071,2019-07-07T15:13:10Z
10321768,ESCALATOR,zu Gleis 1/2,13.37577015,52.5084358,ACTIVE,available,5016,2019-07-07T15:13:10Z
10315082,ESCALATOR,zu Gleis 7/8,13.37065505,52.5239597,ACTIVE,available,1071,2019-07-07T15:13:10Z
10321767,ESCALATOR,zu Gleis 1/2,13.3757644,52.50949575,ACTIVE,available,5016,2019-07-07T15:13:10Z
10315081,ESCALATOR,zu Gleis 5/6,13.36875315,52.5262019,ACTIVE,available,1071,2019-07-07T15:13:10Z
10321766,ESCALATOR,zu Gleis 1/2,13.37585495,52.50949315,ACTIVE,available,5016,2019-07-07T15:13:10Z
10047613,ESCALATOR,zu Gleis 2/3 (S-Bahn),11.0821921,49.44574335,ACTIVE,available,4593,2019-07-07T15:13:10Z
10315080,ESCALATOR,zu Gleis 5/6,13.3693263,52.52549485,ACTIVE,available,1071,2019-07-07T15:13:10Z
10447402,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.1932163,52.432298,ACTIVE,available,4557,2019-07-07T15:13:10Z
10435418,ESCALATOR,zu Gleis 3/4 (S-Bahn),13.4106994,52.52191695,INACTIVE,not available,53,2019-07-07T15:13:10Z
10312802,ELEVATOR,zu Gleis 1/2,13.611659,52.5123106,ACTIVE,available,551,2019-07-07T15:13:10Z
10546289,ELEVATOR,zu Gleis 1/2,10.8870019,49.9662117,ACTIVE,available,852,2019-07-07T15:13:10Z
10014806,ELEVATOR,zu Gleis 1 (S-Bahn),7.1021074,50.9846544,ACTIVE,available,1371,2019-07-07T15:13:10Z
10312803,ELEVATOR,zu Gleis 3/4,13.6117002,52.5121505,ACTIVE,available,551,2019-07-07T15:13:10Z
10055237,ESCALATOR,zu Gleis 14-16,6.99127,49.24147,INACTIVE,under construction,5451,2019-07-07T15:13:10Z
10055238,ESCALATOR,zu Gleis 5-12,6.99124,49.2413,ACTIVE,available,5451,2019-07-07T15:13:10Z
10035627,ELEVATOR,zu Gleis 1/2 (S-Bahn),7.004153388,50.95351504,ACTIVE,available,3325,2019-07-07T15:13:10Z
10321772,ESCALATOR,zu Gleis 3/4,13.37613595,52.5094856,ACTIVE,available,5016,2019-07-07T15:13:10Z
10321771,ESCALATOR,zu Gleis 1/2,13.3757441,52.50911155,ACTIVE,available,5016,2019-07-07T15:13:10Z
10321770,ESCALATOR,zu Gleis 1/2,13.37583195,52.50911235,ACTIVE,available,5016,2019-07-07T15:13:10Z
10225150,ESCALATOR,von EG zu UG (Ost abwärts),8.470129,49.47947725,ACTIVE,available,3925,2019-07-07T15:13:10Z
10047609,ELEVATOR,zu Gleis 4/5 Abschnitt F,11.0811906,49.445378,ACTIVE,available,4593,2019-07-07T15:13:10Z
10225153,ESCALATOR,von UG zu EG  (Ost aufwärts),8.4701464,49.47949235,ACTIVE,available,3925,2019-07-07T15:13:10Z
10225155,ESCALATOR,von EG zu UG (West abwärts),8.4694791,49.47982485,ACTIVE,available,3925,2019-07-07T15:13:10Z
10225156,ESCALATOR,von UG zu EG (West aufwärts),8.46946145,49.47980985,ACTIVE,available,3925,2019-07-07T15:13:10Z
10529714,ELEVATOR,,7.835502,48.340994,ACTIVE,available,3494,2019-07-07T15:13:10Z
10529715,ELEVATOR,,7.835671,48.340917,ACTIVE,available,3494,2019-07-07T15:13:10Z
10357722,ELEVATOR,von EG zu Tunnel,6.9911738,49.2419534,ACTIVE,available,5451,2019-07-07T15:13:10Z
10357723,ELEVATOR,zu Gleis 1-3,6.9909672,49.2410677,ACTIVE,available,5451,2019-07-07T15:13:10Z
10357724,ELEVATOR,zu Gleis 5-12 Abschnitt C/D,6.9910233,49.2413138,ACTIVE,available,5451,2019-07-07T15:13:10Z
10357725,ELEVATOR,zu Gleis 14-16 Abschnitt C/D,6.9910671,49.241505,ACTIVE,available,5451,2019-07-07T15:13:10Z
10435411,ESCALATOR,zu Gleis 1/2,13.41054275,52.5218233,ACTIVE,available,53,2019-07-07T15:13:10Z
10357726,ELEVATOR,zu Gleis 2/3,9.6591134,53.7546695,ACTIVE,available,1558,2019-07-07T15:13:10Z
10196997,ELEVATOR,zu S-Bahn,11.9861569,51.4770615,ACTIVE,available,2498,2019-07-07T15:13:10Z
10435412,ESCALATOR,zu Gleis 1/2,13.41052145,52.52181065,ACTIVE,available,53,2019-07-07T15:13:10Z
10035639,ESCALATOR,zu Gleis 1 (S-Bahn),6.89776,51.02049,ACTIVE,available,3326,2019-07-07T15:13:10Z
10479018,ELEVATOR,zu Gleis 1/2,13.4734374,51.1595028,ACTIVE,available,8277,2019-07-07T15:13:10Z
10035646,ESCALATOR,zu Gleis 1 (S-Bahn),6.89843,51.02197,ACTIVE,available,3326,2019-07-07T15:13:10Z
10035647,ESCALATOR,zu Gleis 2 (S-Bahn),6.89823,51.02199,ACTIVE,available,3326,2019-07-07T15:13:10Z
10035648,ELEVATOR,zu Gleis 2 (S-Bahn),6.89770581,51.02045723,ACTIVE,available,3326,2019-07-07T15:13:10Z
10193015,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.32315977,52.4560329,ACTIVE,available,5129,2019-07-07T15:13:10Z
10479027,ESCALATOR,von UG zu Gleis 1/2,12.37553,51.33496,ACTIVE,available,8098,2019-07-07T15:13:10Z
10035649,ELEVATOR,zu Gleis 1 (S-Bahn),6.897470073,51.02056031,ACTIVE,available,3326,2019-07-07T15:13:10Z
10479028,ESCALATOR,von UG zu Gleis 1/2,12.37543,51.33495,ACTIVE,available,8098,2019-07-07T15:13:10Z
10479025,ELEVATOR,zu Gleis 1/2,12.3752765,51.3361548,ACTIVE,available,8098,2019-07-07T15:13:10Z
10479026,ESCALATOR,von EG zu UG,12.37551,51.33477,ACTIVE,available,8098,2019-07-07T15:13:10Z
10321776,ESCALATOR,zu Gleis 3/4,13.376118,52.50910465,ACTIVE,available,5016,2019-07-07T15:13:10Z
10321775,ESCALATOR,zu Gleis 3/4,13.3760096,52.50842775,ACTIVE,available,5016,2019-07-07T15:13:10Z
10321774,ESCALATOR,zu Gleis 3/4,13.3760984,52.508425,ACTIVE,available,5016,2019-07-07T15:13:10Z
10321773,ESCALATOR,zu Gleis 3/4,13.3760596,52.50948835,ACTIVE,available,5016,2019-07-07T15:13:10Z
10502670,ELEVATOR,,,,ACTIVE,available,2017,2019-07-07T15:13:10Z
10321777,ESCALATOR,zu Gleis 3/4,13.37604135,52.5091055,ACTIVE,available,5016,2019-07-07T15:13:10Z
10392999,ELEVATOR,zu Gleis 10/11 Abschnitt B/C,6.7766248,51.4296392,ACTIVE,available,1374,2019-07-07T15:13:10Z
10502673,ELEVATOR,,,,INACTIVE,not available,2017,2019-07-07T15:13:10Z
10392998,ELEVATOR,zu Gleis 5/6 Abschnitt B/C,6.7759828,51.4296892,ACTIVE,available,1374,2019-07-07T15:13:10Z
10170202,ESCALATOR,zu Gleis 4/5,8.25833,50.00134,ACTIVE,available,3898,2019-07-07T15:13:10Z
10170201,ESCALATOR,zu Gleis 4/5,8.25835,50.00136,ACTIVE,available,3898,2019-07-07T15:13:10Z
10170200,ESCALATOR,zu Gleis 2/3,8.25854,50.00142,ACTIVE,available,3898,2019-07-07T15:13:10Z
10047630,ESCALATOR,zu Gleis 2/3 (S-Bahn),11.08218625,49.44575445,ACTIVE,available,4593,2019-07-07T15:13:10Z
10204264,ELEVATOR,zu Gleis 1/2,12.1177785,51.4322873,ACTIVE,available,2282,2019-07-07T15:13:10Z
10035663,ELEVATOR,zu Gleis 1 (S-Bahn),7.070120445,50.9815161,ACTIVE,available,3328,2019-07-07T15:13:10Z
10479041,ELEVATOR,zu Gleis 1/2,13.4819876,51.1627505,ACTIVE,available,4036,2019-07-07T15:13:10Z
10479042,ELEVATOR,zu Gleis 1/2,13.5790899,51.1230578,ACTIVE,available,1076,2019-07-07T15:13:10Z
10035665,ELEVATOR,zu Gleis 2 (S-Bahn),7.070282404,50.98140586,ACTIVE,available,3328,2019-07-07T15:13:10Z
10285670,ELEVATOR,zu Gleis 2/3,8.3488571,51.6706285,ACTIVE,available,3746,2019-07-07T15:13:10Z
10460416,ELEVATOR,zu Gleis 5/6,9.1375697,48.948168,ACTIVE,available,636,2019-07-07T15:13:10Z
10460417,ELEVATOR,zu Gleis 4/5,9.2504034,48.7797457,ACTIVE,available,6086,2019-07-07T15:13:10Z
10460418,ELEVATOR,zu Gleis 4/5,9.1670377,48.8297985,ACTIVE,available,6090,2019-07-07T15:13:10Z
10492004,ELEVATOR,zu Gleis 1,8.6073324,50.1241453,ACTIVE,available,1877,2019-07-07T15:13:10Z
10258053,ELEVATOR,zu Gleis 5/6 (S-Bahn),11.605851,48.1278064,ACTIVE,available,4241,2019-07-07T15:13:10Z
10258055,ELEVATOR,von EG zu Tunnel,11.6067816,48.1271541,ACTIVE,available,4241,2019-07-07T15:13:10Z
10500078,ELEVATOR,Gleis 1,10.9107679,50.9142005,ACTIVE,available,4372,2019-07-07T15:13:10Z
10500079,ELEVATOR,Gleis 2/3,10.9106393,50.9143264,ACTIVE,available,4372,2019-07-07T15:13:10Z
10445650,ELEVATOR,zu Gleis 2/3,11.7516614,51.7959059,ACTIVE,available,573,2019-07-07T15:13:10Z
10479030,ESCALATOR,von EG zu UG,12.3756,51.33479,ACTIVE,available,8098,2019-07-07T15:13:10Z
10479031,ESCALATOR,von UG zu Gleis 1/2,12.37519,51.33603,ACTIVE,available,8098,2019-07-07T15:13:10Z
10445647,ELEVATOR,zu Gleis 1,11.7514802,51.7958525,ACTIVE,available,573,2019-07-07T15:13:10Z
10460422,ELEVATOR,zu Gleis 2/3,8.3806632,52.6051019,ACTIVE,available,1200,2019-07-07T15:13:10Z
10479034,ESCALATOR,von EG zu UG,12.37525,51.33623,ACTIVE,available,8098,2019-07-07T15:13:10Z
10479035,ELEVATOR,zu Gleis 1/2,12.375476,51.3348466,ACTIVE,available,8098,2019-07-07T15:13:10Z
10479033,ESCALATOR,von EG zu UG,12.37516,51.33623,ACTIVE,available,8098,2019-07-07T15:13:10Z
10479038,ESCALATOR,von UG zu Gleis 1/2,12.37529,51.33604,ACTIVE,available,8098,2019-07-07T15:13:10Z
10286970,ELEVATOR,zu Gleis 1,7.9749883,52.4112563,ACTIVE,available,818,2019-07-07T15:13:10Z
10286971,ELEVATOR,zu Gleis 2/4,7.9746825,52.4112205,ACTIVE,available,818,2019-07-07T15:13:10Z
10258067,ELEVATOR,zu Gleis 1/2 (S-Bahn),11.5936987,48.1287413,ACTIVE,available,4242,2019-07-07T15:13:10Z
10210927,ESCALATOR,zu Gleis 13/14 (S-Bahn),6.79424,51.21947,ACTIVE,available,1401,2019-07-07T15:13:10Z
10311537,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.4775297,52.5014638,ACTIVE,available,556,2019-07-07T15:13:10Z
10011710,ELEVATOR,zu Gleis 11/12,12.9308241,50.8391133,INACTIVE,not available,1040,2019-07-07T15:13:10Z
10460435,ESCALATOR,zu Gleis 14/17,7.63625,51.95663,ACTIVE,available,4280,2019-07-07T15:13:10Z
10473744,ELEVATOR,zu Gleis 1/2,12.3032725,51.353753,ACTIVE,available,3642,2019-07-07T15:13:10Z
10473743,ELEVATOR,zu Gleis 2,12.3221404,51.3286666,ACTIVE,available,3645,2019-07-07T15:13:10Z
10258071,ELEVATOR,von EG zu UG,11.5912791,48.1300115,ACTIVE,available,4242,2019-07-07T15:13:10Z
10060639,ELEVATOR,zu Gleis 2/12 und Gleis 11,9.1661673,48.829548,ACTIVE,available,6090,2019-07-07T15:13:10Z
10357752,ELEVATOR,zu Gleis 2,7.531876374,52.1764769,ACTIVE,available,1590,2019-07-07T15:13:10Z
10460443,ESCALATOR,zu Gleis 14/17,7.63628,51.95662,ACTIVE,available,4280,2019-07-07T15:13:10Z
10185447,ELEVATOR,von EG zu Tunnel,13.93035528,50.96273383,ACTIVE,available,4943,2019-07-07T15:13:10Z
10011706,ELEVATOR,zu Gleis 13/14,12.9310391,50.8390855,ACTIVE,available,1040,2019-07-07T15:13:10Z
10473752,ELEVATOR,zu Gleis 2,7.027134239,50.64389924,INACTIVE,not available,7769,2019-07-07T15:13:10Z
10473751,ELEVATOR,zu Gleis 1,7.027291365,50.64388649,ACTIVE,available,7769,2019-07-07T15:13:10Z
10447483,ELEVATOR,zu Gleis 2 (S-Bahn),13.5549686,52.5130583,ACTIVE,available,631,2019-07-07T15:13:10Z
10093597,ELEVATOR,zu Gleis 2/3,9.725815445,52.44085092,ACTIVE,available,7179,2019-07-07T15:13:10Z
10447482,ELEVATOR,zu Gleis 1 (S-Bahn),13.5549641,52.513201,ACTIVE,available,631,2019-07-07T15:13:10Z
10426540,ESCALATOR,zu Gleis 3/4 (S-Bahn),13.5410294,52.4350767,ACTIVE,available,534,2019-07-07T15:13:10Z
10355939,ELEVATOR,zu Gleis 1/55,6.0945623,50.8706558,ACTIVE,available,2744,2019-07-07T15:13:10Z
10355938,ELEVATOR,zu Gleis 2/3,6.0943019,50.8706698,ACTIVE,available,2744,2019-07-07T15:13:10Z
10355933,ESCALATOR,von Gleis 3/4 (S-Bahn) zu 1.UG,10.0066247,53.63334345,ACTIVE,available,2458,2019-07-07T15:13:10Z
10355932,ESCALATOR,von Gleis 3/4 (S-Bahn) zu 1.UG,10.0067919,53.63199,INACTIVE,not available,2458,2019-07-07T15:13:10Z
10315004,ESCALATOR,zu Gleis 3/4,13.3686017,52.52547575,ACTIVE,available,1071,2019-07-07T15:13:10Z
10316334,ELEVATOR,Gleis 7/8 (C/D) - 1.UG - EG,13.369881,52.525191,ACTIVE,available,1071,2019-07-07T15:13:10Z
10355931,ESCALATOR,von EG zu 1.UG,10.0064892,53.6318622,ACTIVE,available,2458,2019-07-07T15:13:10Z
10355930,ESCALATOR,von EG zu 1.UG,10.0062903,53.6334585,ACTIVE,available,2458,2019-07-07T15:13:10Z
10316332,ELEVATOR,Gleis 1/2 (C/D) - 1.UG - EG,13.3690659,52.5248549,ACTIVE,available,1071,2019-07-07T15:13:10Z
10315001,ESCALATOR,zu Gleis 3/4,13.36963295,52.52455935,ACTIVE,available,1071,2019-07-07T15:13:10Z
10315000,ESCALATOR,zu Gleis 3/4,13.36959255,52.5245492,ACTIVE,available,1071,2019-07-07T15:13:10Z
10303022,ELEVATOR,zu Gleis 2,9.3190799,48.8155913,ACTIVE,available,5333,2019-07-07T15:13:10Z
10467888,ELEVATOR,zu Gleis 1/2,8.3849136,51.9070098,ACTIVE,available,2438,2019-07-07T15:13:10Z
10467887,ELEVATOR,zu Gleis 3/4,8.3851385,51.9068958,ACTIVE,available,2438,2019-07-07T15:13:10Z
10440843,ELEVATOR,zu Gleis 2,8.7832989,49.3591482,ACTIVE,available,394,2019-07-07T15:13:10Z
10438535,ELEVATOR,zu Gleis 1/2,12.1091881,54.0842789,ACTIVE,available,5369,2019-07-07T15:13:10Z
10440840,ELEVATOR,zu Gleis 1,8.783475,49.3590945,ACTIVE,available,394,2019-07-07T15:13:10Z
10426539,ELEVATOR,zu Gleis 3/4 (S-Bahn),13.5409386,52.4351731,ACTIVE,available,534,2019-07-07T15:13:10Z
10303020,ELEVATOR,zu Gleis 1,9.3190268,48.8154994,ACTIVE,available,5333,2019-07-07T15:13:10Z
10440848,ELEVATOR,zu Gleis 4,8.7879877,49.3935582,ACTIVE,available,4317,2019-07-07T15:13:10Z
